dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Scoringtime
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,13,0.799,0.9690260410017353,0.8974856502176125,0.9510777076746669,0.9745285844158457,0.3934535255752778,0.9969109109109109,0.8626490897677338,0.9386612021857923,4.0556738,-1,7.7686066|0.002360699999998772|0.002056299999999567|0.04087969999999963|0.001652800000000454|3.206687799999999|7.6016811|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,12,0.851,0.9692042944167268,0.9100952110759548,0.9512213611656565,0.9730096151914223,0.40203335143485497,0.9973333333333333,0.8877233877233878,0.9364754098360656,3.5830637000000003,-1,7.558551|0.0022599999999997067|0.0011063000000000045|0.05181140000000006|0.0015228000000000463|3.1754882999999996|7.1009025|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,15,0.812,0.9615145915114586,0.8773030256553276,0.9394050669856746,0.9684726473277915,0.3820907541261895,0.9962762762762762,0.8380386329866271,0.9245901639344263,4.3910282,-1,8.0474168|0.00302250000000015|0.0019956000000007634|0.04305669999999928|0.002536899999999065|3.5085385999999996|8.518029300000002|
Syn_1000_10_8_8_10,1000,10,8,-1,-1,None,1,100,8,0.613,0.9455790740131252,0.8583531106949137,0.9448821463218593,0.9778778531864194,0.4597986139169132,0.9661881881881882,0.7962644319808756,0.9777741935483871,0.41488689999999995,-1,0.14294020000000018|0.002501999999999782|0.0009079999999999089|0.006946399999999908|0.0013708999999999527|3.2283116999999995|0.1417565000000005|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,10,0.756,0.9459176390584754,0.8207749279054863,0.9153936309182539,0.9565077823544099,0.3522608518428116,0.9943823823823824,0.7628085700978109,0.8949453551912568,4.2625212999999995,-1,7.467772200000001|0.0027740000000004983|0.002142299999999153|0.04710139999999896|0.0015910000000012303|3.2320255000000007|7.044384999999998|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,11,0.78,0.9620843360783811,0.8679556212419749,0.9404174337885063,0.9704280640487601,0.38559115451876325,0.995927927927928,0.8173631123919308,0.9299180327868852,3.1210264999999997,-1,7.4954862|0.012704400000000504|0.001566999999999652|0.048163300000000575|0.0019081999999990273|3.2672818999999986|6.750818499999998|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,5,100,12,0.86,0.9699854270680687,0.9000321590503009,0.9526233742045762,0.9758002095573374,0.3888458149301239,0.9969829829829829,0.8638127425209663,0.9427595628415301,3.30682934,-1,7.266128500000001|0.0022765000000006808|0.0010045000000005189|0.039980400000001026|0.0014701000000023612|3.0511181|6.843283900000003|
Soybean_small,47,21,4,-1,-1,None,1,100,8,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.022286400000000484,-1,232.88235294117652,0.0018377000000002752|0.006096099999999716|0.00076320000000063|0.004283100000000317|0.0013183999999997198|0.016879199999999983|0.0021833999999998355|
Soybean_small,47,21,4,-1,-1,None,1,100,5,0.6170212765957447,0.7508793133924044,0.5663684865016647,0.728240035746642,0.7592488442000708,0.3035755326590582,0.8334875115633672,0.657439446366782,0.7011070110701108,0.01630850000000006,-1,280.0421052631578,0.0032102999999998882|0.004248499999999877|0.0007463999999999249|0.0030190999999999413|0.001252299999999984|0.01611689999999988|0.002147499999999969|
Soybean_small,47,21,4,-1,-1,None,1,100,4,0.5531914893617021,0.7892170480303825,0.5949230656308309,0.7673896791138559,0.8721670762277676,0.3775810115482986,0.820536540240518,0.592326139088729,0.9114391143911439,0.014759000000000189,-1,275.82962962962966,0.0018565000000001497|0.00432229999999989|0.0007198999999999955|0.002052299999999896|0.0012822999999999585|0.014037599999999983|0.0018776000000000348|
Soybean_small,47,21,4,-1,-1,None,1,100,10,1.0,1.0,1.0,1.0,1.0,0.4751663815301377,1.0,1.0,1.0,0.0304578000000002,-1,226.9777777777778,0.0018238999999999894|0.0026383000000000933|0.0007953000000000543|0.0020086999999999744|0.0010863000000000955|0.01486070000000006|0.0024047000000000374|
Soybean_small,47,21,4,-1,-1,None,1,100,3,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.015359200000000017,-1,232.88235294117652,0.0020299999999999763|0.005043799999999932|0.001133600000000179|0.0025268999999998876|0.0012018000000000306|0.01658919999999986|0.002034699999999834|
Soybean_small,47,21,4,-1,-1,None,1,100,5,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.020160600000000084,-1,240.34497920380278,0.0020356999999999736|0.004130500000000037|0.00087309999999996|0.0020836999999997996|0.0011615999999998738|0.014407800000000082|0.002569700000000008|
Soybean_small,47,21,4,-1,-1,None,1,100,4,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.00445580000000001,-1,232.88235294117652,0.0008549999999999391|0.0009934000000000331|0.00039429999999995857|0.0009301999999999921|0.0005220000000000224|0.004676699999999978|0.0010006999999999655|
