dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,Scoringtime
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.38257530000000006,-1,-2,0.0019755999999997442|0.0021320000000000228|0.0006889999999999397|0.0019619999999997972|0.0010589000000003068|0.013641999999999932|0.002045900000000156|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.5531914893617021,0.7892170480303825,0.5949230656308309,0.7673896791138559,0.8721670762277676,0.38437633583252534,0.820536540240518,0.592326139088729,0.9114391143911439,0.3839863000000001,-1,-2,0.0017713000000001422|0.0018961000000001782|0.0006135000000000446|0.0030282000000001474|0.0012074000000001917|0.012561700000000009|0.0026922000000002555|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.416717,-1,-2,0.0017558999999998104|0.0019426999999998529|0.0006884000000000334|0.0030357000000000856|0.0011767000000000305|0.012519600000000075|0.0029081999999998054|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.5957446808510638,0.7066750419310336,0.5392505792984377,0.6791250702656033,0.7293297799013604,0.24896713784581298,0.8177613320999075,0.6178343949044586,0.7158671586715867,0.37629069999999976,-1,-2,0.0016348000000001583|0.003148399999999718|0.0007283999999998514|0.001976599999999884|0.0010672999999998822|0.013624599999999987|0.0027289999999999814|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.3862029,-1,-2,0.0025189000000001016|0.0021817999999997895|0.0007089999999996266|0.002033400000000185|0.0011198000000001151|0.015209000000000028|0.0022050000000000125|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.574468085106383,0.7144697979573905,0.5493681879369491,0.6877379507567759,0.73462559173908,0.24210270915544443,0.8223866790009251,0.6270096463022508,0.7195571955719557,0.3926396000000001,-1,-2,0.0017479999999996387|0.0018297999999998815|0.000610699999999742|0.002098500000000225|0.0010988999999996807|0.013656600000000019|0.002308800000000222|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.5957446808510638,0.7066750419310336,0.5392505792984377,0.6791250702656033,0.7293297799013604,0.24896713784581298,0.8177613320999075,0.6178343949044586,0.7158671586715867,0.37307460000000003,-1,-2,0.0017442000000000846|0.001992299999999947|0.0007002000000000397|0.0019312000000000218|0.0010479000000001015|0.020032300000000003|0.002459299999999942|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.3956200000000001,-1,-2,0.0016927999999998278|0.0020061000000000107|0.0006491000000004021|0.0019247000000000014|0.0010542000000000051|0.013876100000000058|0.0020156000000000063|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.574468085106383,0.7720716467181544,0.6552068758744753,0.750277709011211,0.8083543126791658,0.30682671256705274,0.8612395929694727,0.6838905775075987,0.8302583025830258,0.3772087999999998,-1,-2,0.001753400000000127|0.001986400000000277|0.0007511000000000045|0.002316100000000265|0.0023655000000002424|0.012397099999999828|0.003361999999999643|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.3618638999999999,-1,-2,0.0017126000000002861|0.004085100000000175|0.0009168000000001619|0.00276759999999987|0.0012694999999998124|0.01678890000000033|0.0027367999999996506|
