dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,Scoringtime
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.14877635999582708,-1,-2,0.024718399974517524|0.0014755000011064112|0.0005647999932989478|0.004364400054328144|0.0008286000229418278|0.5399914000299759|0.02702590002445504|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.15041697999695317,-1,-2,0.023825099982786924|0.0012223999947309494|0.0009373999782837927|0.0012854000087827444|0.0009725000127218664|0.00019669998437166214|0.011323899962008|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.15143181999446825,-1,-2,0.024596600036602467|0.0014713999698869884|0.0005736000020988286|0.0045751999714411795|0.0009160999907180667|0.555785000033211|0.026937499991618097|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.1439271799987182,-1,-2,0.023705999949015677|0.0012086999486200511|0.0005316000315360725|0.004313300014473498|0.0007738999556750059|0.5885017000255175|0.028805800015106797|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.14362770000007002,-1,-2,0.024067600024864078|0.0011844999971799552|0.0011402999516576529|0.004276700026821345|0.0007457000319845974|0.5747296999907121|0.02844989998266101|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.14425549999577925,-1,-2,0.026300799974706024|0.0015321000246331096|0.0006638999911956489|0.005490600015036762|0.001166400033980608|0.6053408000152558|0.028680299990810454|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.14991427999921142,-1,-2,0.024730300006922334|0.001394100021570921|0.0005392000311985612|0.004428800020832568|0.0008345999522134662|0.578996800002642|0.02930879994528368|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.14667984000407158,-1,-2,0.029148699948564172|0.0017098000389523804|0.0006816000095568597|0.005370199971366674|0.0007945999968796968|0.5547907999716699|0.026525499997660518|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.15191454000305385,-1,-2,0.023764099983964115|0.0011696000001393259|0.0005579999997280538|0.004230200021993369|0.0012018999550491571|0.5947493999847211|0.029176399984862655|
Syn_512_20_20_8_10,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.15171481999568642,-1,-2,0.024967100005596876|0.0012106999638490379|0.0005262999911792576|0.004270199977327138|0.00076149997767061|0.6197158999857493|0.03175480000209063|
Syn_512_10_20_8_10,512,10,20,-1,-1,None,5,10,-1,0.794921875,0.9616310704757453,0.9166723773956277,0.9554597483431674,0.9669420962510076,0.43935142867787735,0.9921492783757339,0.895455227238638,0.9476190476190476,0.09221884000580757,-1,-2,0.02400330000091344|0.0012750999885611236|0.0005285999504849315|0.004265700001269579|0.0007505000103265047|0.3380616000504233|0.028569300018716604|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.14533779999474064,-1,-2,0.024450500030070543|0.0014181999722495675|0.0006283000111579895|0.004351600015070289|0.0007699999841861427|0.5444401999702677|0.02724700001999736|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.144193259999156,-1,-2,0.02520059997914359|0.001531900023110211|0.000570200034417212|0.004590800032019615|0.0008858999935910106|0.5487658000201918|0.027047700015828013|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.14529851999832316,-1,-2,0.02461849997052923|0.0015486000338569283|0.0008208000217564404|0.004497200017794967|0.0007887999527156353|0.5528992000035942|0.02692519995616749|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.14747282000025735,-1,-2,0.024654200009535998|0.0014795999741181731|0.0005620999727398157|0.004340199986472726|0.0007682000286877155|0.5418193000368774|0.027037499996367842|
Syn_512_10_20_8_10,512,10,20,-1,-1,None,5,10,-1,0.794921875,0.9616310704757453,0.9166723773956277,0.9554597483431674,0.9669420962510076,0.43935142867787735,0.9921492783757339,0.895455227238638,0.9476190476190476,0.09496774000581354,-1,-2,0.024607400002423674|0.0011777000036090612|0.0005216000135987997|0.0044528000289574265|0.00084020005306229|0.3192036999971606|0.02854329999536276|
Syn_512_10_20_8_10,512,10,20,-1,-1,None,5,10,-1,0.794921875,0.9616310704757453,0.9166723773956277,0.9554597483431674,0.9669420962510076,0.43935142867787735,0.9921492783757339,0.895455227238638,0.9476190476190476,0.09312673999229445,-1,-2,0.02415439998731017|0.0012036000262014568|0.0005209999508224428|0.004273099999409169|0.0008551999926567078|0.3237440999946557|0.02861580002354458|
Syn_512_10_20_8_10,512,10,20,-1,-1,None,5,10,-1,0.794921875,0.9616310704757453,0.9166723773956277,0.9554597483431674,0.9669420962510076,0.43935142867787735,0.9921492783757339,0.895455227238638,0.9476190476190476,0.09474647999741137,-1,-2,0.023981700011063367|0.0012669999850913882|0.0005180999869480729|0.004285399976652116|0.0007488999981433153|0.34177389997057617|0.02827070001512766|
Syn_512_10_20_8_10,512,10,20,-1,-1,None,5,10,-1,0.794921875,0.9616310704757453,0.9166723773956277,0.9554597483431674,0.9669420962510076,0.43935142867787735,0.9921492783757339,0.895455227238638,0.9476190476190476,0.10540168000152335,-1,-2,0.02579179999884218|0.001265800034161657|0.0005501999985426664|0.005080199975054711|0.001305700046941638|0.3489916999824345|0.03410659998189658|
