dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,seed,Scoringtime
Syn_4096_64_16_2_10,4096,64,16,-1,-1,None,5,10,-1,0.5625,0.8893238313910891,0.6678254823570311,0.8885813822501594,0.9999999999999998,0.5591537247339875,0.9452991452991453,0.5323590814196242,1.0,2.6025985345244407,-1,-2,168634,0.13428962137550116|0.00333991227671504|0.0011603469029068947|0.004524835851043463|0.0015720049850642681|108.41396841499954|0.06778404116630554|
Syn_4096_32_64_2_10,4096,32,64,-1,-1,None,5,10,-1,0.484375,0.9228316147948772,0.656084656084656,0.9155024662121672,0.9999999999999997,-2,0.9843711843711843,0.49606299212598426,1.0,4.281353570986539,-1,-2,36164,1.9016940277069807|0.003560164012014866|0.0012244419194757938|0.01162821613252163|0.001713843084871769|8.824281394481659e-07|1.110918128862977|
Syn_4096_32_64_2_10,4096,32,64,-1,-1,None,5,10,-1,0.421875,0.9216899245852825,0.648993618065783,0.9142500707260438,0.9999999999999999,-2,0.9838827838827838,0.4883720930232558,1.0,4.485200536157936,-1,-2,78163,1.877258287742734|0.004073259886354208|0.0012575751170516014|0.011667448561638594|0.0022366256453096867|8.321367204189301e-07|1.2084426451474428|
Syn_4096_32_64_2_10,4096,32,64,-1,-1,None,5,10,-1,0.484375,0.9258447556023445,0.6633249791144528,0.9186163660325536,0.9999999999999999,-2,0.9848595848595849,0.504,1.0,4.818506099563092,-1,-2,123118,1.912946936674416|0.0034924871288239956|0.0012188716791570187|0.011765023693442345|0.001714825164526701|9.117648005485535e-07|1.1247477042488754|
Syn_4096_32_64_2_10,4096,32,64,-1,-1,None,5,10,-1,0.4375,0.9121210537030751,0.6285714285714286,0.9044408932016367,0.9999999999999999,-2,0.9824175824175824,0.4666666666666667,1.0,5.052395424991846,-1,-2,171229,1.8910259157419205|0.0033972281962633133|0.0012214770540595055|0.010796171147376299|0.0017169187776744366|1.1529773473739624e-06|1.1885103648528457|
Syn_4096_64_32_2_10,4096,64,32,-1,-1,None,5,10,-1,0.4375,0.9031153964777432,0.6222363444409139,0.9007406889123735,1.0,-2,0.9648351648351648,0.46863468634686345,1.0,3.9923877423629164,-1,-2,93800,0.48880666494369507|0.0034588263370096684|0.001241608988493681|0.006926148664206266|0.001692888792604208|7.110647857189178e-07|0.23106485838070512|
Syn_4096_64_32_2_10,4096,64,32,-1,-1,None,5,10,-1,0.4375,0.9179514267312644,0.6810712179708275,0.9158624943117245,1.0,-2,0.9726495726495726,0.5313807531380753,1.0,4.317099513206631,-1,-2,184067,0.4974574320949614|0.003489755094051361|0.001216802280396223|0.0071300626732409|0.0016807960346341133|6.705522537231445e-07|0.2888366188853979|
Syn_4096_64_32_2_10,4096,64,32,-1,-1,None,5,10,-1,0.5,0.908762716369703,0.6504481434058899,0.90654521835802,1.0,-2,0.9687423687423687,0.4980392156862745,1.0,4.652661507762969,-1,-2,160766,0.4718940011225641|0.003497729077935219|0.0012283539399504662|0.006899568717926741|0.0016796151176095009|7.920898497104645e-07|0.2653456530533731|
Syn_4096_64_32_2_10,4096,64,32,-1,-1,None,5,10,-1,0.40625,0.908762716369703,0.6504481434058899,0.90654521835802,1.0,-2,0.9687423687423687,0.4980392156862745,1.0,4.754619317036122,-1,-2,85307,0.4850618690252304|0.0033997539430856705|0.0012080557644367218|0.00692067900672555|0.0016731522046029568|1.0719522833824158e-06|0.234118249733001|
Syn_4096_64_64_2_10,4096,64,64,-1,-1,None,5,10,-1,0.40625,0.9161970876742189,0.6093388811835414,0.9082020433113348,0.9999999999999999,-2,0.9809523809523809,0.44680851063829785,1.0,8.127994233183562,-1,-2,89644,1.901853583753109|0.0033005420118570328|0.001216215081512928|0.011432854924350977|0.001709883101284504|9.32253897190094e-07|1.2850028299726546|
